STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HU,Hungary,2023,,30456.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",HU,Hungary,2024,,31812.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IE,Ireland,2020,,32795.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IE,Ireland,2021,,37421.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IE,Ireland,2022,,47990.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IE,Ireland,2023,,50684.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IE,Ireland,2024,,51852.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IS,Iceland,2020,,2593.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IS,Iceland,2021,,3273.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IS,Iceland,2022,,4463.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IS,Iceland,2023,,5005.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IS,Iceland,2024,,5083.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IT,Italy,2020,,284233.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IT,Italy,2021,,327399.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IT,Italy,2022,,372170.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IT,Italy,2023,,402707.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",IT,Italy,2024,,415656.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LI,Liechtenstein,2020,,538.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LI,Liechtenstein,2021,,558.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LI,Liechtenstein,2022,,782.5,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LT,Lithuania,2020,,13299.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LT,Lithuania,2021,,14605.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LT,Lithuania,2022,,17352.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LT,Lithuania,2023,,18404.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LT,Lithuania,2024,,18831.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LU,Luxembourg,2020,,8676.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LU,Luxembourg,2021,,10112.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LU,Luxembourg,2022,,10763.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LU,Luxembourg,2023,,10453.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LU,Luxembourg,2024,,10718.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LV,Latvia,2020,,6086.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LV,Latvia,2021,,6364.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LV,Latvia,2022,,7135.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LV,Latvia,2023,,7325.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",LV,Latvia,2024,,7050.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ME,Montenegro,2020,,772.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ME,Montenegro,2021,,1181.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ME,Montenegro,2022,,1559.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ME,Montenegro,2023,,1876.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",ME,Montenegro,2024,,1995.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MK,North Macedonia,2020,,2115.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MK,North Macedonia,2021,,2320.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MK,North Macedonia,2022,,2492.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MK,North Macedonia,2023,,2756.1,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MK,North Macedonia,2024,,2981.4,,e,estimated,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MT,Malta,2020,,1497.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MT,Malta,2021,,2215.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MT,Malta,2022,,2961.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MT,Malta,2023,,3240.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",MT,Malta,2024,,3572.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NL,Netherlands,2020,,142537.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NL,Netherlands,2021,,161895.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NL,Netherlands,2022,,181768.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NL,Netherlands,2023,,189463.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NL,Netherlands,2024,,204335.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NO,Norway,2020,,39520.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NO,Norway,2021,,44870.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NO,Norway,2022,,51964.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NO,Norway,2023,,47150.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",NO,Norway,2024,,48758.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PL,Poland,2020,,110266.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PL,Poland,2021,,119423.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PL,Poland,2022,,139378.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PL,Poland,2023,,156585.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PL,Poland,2024,,178869.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PT,Portugal,2020,,36532.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PT,Portugal,2021,,39631.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PT,Portugal,2022,,48774.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PT,Portugal,2023,,54685.7,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",PT,Portugal,2024,,57594.2,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RO,Romania,2020,,41074.5,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RO,Romania,2021,,48606.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RO,Romania,2022,,58872.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RO,Romania,2023,,66122.4,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RO,Romania,2024,,73416.6,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RS,Serbia,2020,,7351.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RS,Serbia,2021,,8832.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RS,Serbia,2022,,9747.0,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RS,Serbia,2023,,12032.3,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",RS,Serbia,2024,,13053.4,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SE,Sweden,2020,,72721.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SE,Sweden,2021,,82507.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SE,Sweden,2022,,82559.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SE,Sweden,2023,,81231.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SE,Sweden,2024,,84493.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SI,Slovenia,2020,,7954.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SI,Slovenia,2021,,9102.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SI,Slovenia,2022,,10164.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SI,Slovenia,2023,,11372.6,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SI,Slovenia,2024,,11778.9,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2020,,16641.2,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2021,,16618.8,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2022,,19497.7,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2023,,22147.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",SK,Slovakia,2024,,22509.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",TR,Türkiye,2020,,140221.0,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",TR,Türkiye,2021,,168751.3,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",TR,Türkiye,2022,,230371.1,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",TR,Türkiye,2023,,276689.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",TR,Türkiye,2024,,317005.4,,,,,
dataflow,ESTAT:NAMA_10_A10(1.0),Gross value added and income by main industry (NACE Rev.2 ),A,Annual,CP_MEUR,"Current prices, million euro",G-I,"Wholesale and retail trade, transport, accommodation and food service activities",B1G,"Value added, gross",UA,Ukraine,2020,,28524.1,,,,,
